id,contrast,homogeneity,energy,label
236,78.09908088,0.283305618,0.02388035,Halophila Ovalis
237,62.07529105,0.435056241,0.13502552,Thalassia Hemprichii
238,141.5175398,0.157139094,0.016501273,Enhalus Acoroides
239,97.86037071,0.421075375,0.131158932,Thalassia Hemprichii
240,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
241,43.38204657,0.324942797,0.050009301,Thalassia Hemprichii
242,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
243,71.59044118,0.357036121,0.029605664,Thalassia Hemprichii
244,76.38506434,0.344464857,0.096724274,Halophila Ovalis
245,59.96268382,0.323350073,0.058848258,Halophila Ovalis
246,40.95431985,0.419905339,0.093389251,Enhalus Acoroides
247,42.37867647,0.337921582,0.063170323,Thalassia Hemprichii
248,60.54142157,0.433071314,0.129938588,Thalassia Hemprichii
249,59.71780025,0.229935883,0.018573717,Halophila Ovalis
250,82.96282169,0.279004165,0.023657424,Halophila Ovalis
251,76.34016544,0.344936749,0.097004367,Halophila Ovalis
252,77.10543811,0.387560083,0.131133829,Halophila Ovalis
253,62.6526348,0.307167191,0.050234867,Halophila Ovalis
254,27.95324755,0.390780603,0.086896716,Thalassia Hemprichii
255,82.83172488,0.279230798,0.023664793,Halophila Ovalis
256,91.42247243,0.271491996,0.02315251,Halophila Ovalis
257,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
258,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
259,91.20355392,0.2700875,0.023151477,Halophila Ovalis
260,109.2696538,0.288130841,0.133291293,Enhalus Acoroides
261,227.6144455,0.130205512,0.014708571,Enhalus Acoroides
262,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
263,38.34990809,0.369517783,0.09929323,Thalassia Hemprichii
264,56.68301164,0.232310108,0.018648943,Halophila Ovalis
265,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
266,32.56875,0.272927382,0.02265162,Thalassia Hemprichii
267,148.8398744,0.274539135,0.130448639,Enhalus Acoroides
268,81.33094363,0.372118323,0.106683306,Halophila Ovalis
269,58.43939951,0.326755171,0.05999837,Halophila Ovalis
270,19.49387255,0.341928091,0.034242708,Enhalus Acoroides
271,35.61412377,0.440461594,0.109284139,Enhalus Acoroides
272,36.76614583,0.442288022,0.114783477,Enhalus Acoroides
273,109.4241575,0.299642581,0.032751363,Halophila Ovalis
274,93.73651961,0.353749453,0.095885949,Halophila Ovalis
275,30.93299632,0.465242671,0.125882141,Enhalus Acoroides
276,46.1881587,0.287523847,0.024996893,Thalassia Hemprichii
277,35.23693321,0.334948914,0.027046513,Thalassia Hemprichii
